ad,title,link,price,rating,reviews,extensions,thumbnails
,"Holiday Inn Express Newark Airport – Elizabeth, an IHG Hotel",https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CPUCEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MidDaGtJazUzR202R2JvZWxyR2cwdlp5OHhNWEppYTI1M09UZHJFQUU4DUgA&ap=MAE,$190,4.1,315.0,"['3-star hotel', 'Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness center', 'Restaurant', 'Airport shuttle', 'Accessible']","['https://lh5.googleusercontent.com/p/AF1QipNncVVjiQCRFqIye9Pi4z-WdrMekyjegbj4j-7w=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMkO7Shk39h_-dvv-kvyo57BkzpX4-ROoCXk6Jy=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipP7fF0HZjYXLZPQviPJ7E3oOb5w0BtnUrx7XcR0=w296-h202-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/1YC7ZFp2mUZboq8YBla4YlG7o7r5t4x-H0Ke5GBadqLCQhMvjvRfEKuQ6ROwY66NrlAzBCgYNpuQzhYEWLJe2BAF3FYhIHw57BsE7QaNzNjbGaj3vbH96GedSvzaeoMzKlScBmU9PZkJnwFSfgMNRQi7S1O56Q=w296-h202-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/138uQzAJ8o-TLWvj97C_1Mb029Soc9xuVjMw1IEBD5Vs2BY6RpwetjDosqjpaQqJY27sZrMZ40H1ZiUVcpH5MNP3uryUTf9c6LuxpCJTMBOIBpo3y5Xp3O0hLF4gbMLIXXYKBfsJZLBWryyWnfRItkr0qh2dig=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMibvfnG7pwLg_h30MVr0AETyLhnWOYZniWfEjl=w296-h202-n-k-no-v1']"
,The Kenilworth,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CIsDEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MiZDaGdJLVkyaTVvbXN5NF9SQVJvTEwyY3ZNWFJrTUdKM2JISVFBUTgNSAA&ap=MAE,$182,4.2,1134.0,"['3-star hotel', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness center', 'Restaurant', 'Airport shuttle', 'Golf', 'Accessible']","['https://lh5.googleusercontent.com/proxy/ETBdU3mPCOHKmcNashbOkQT0pi-OLrVrUJHTNW7Ejudpk1XbnDHSA9IoLKAanh0xGitPA-zVJxEX40RgIw7mXl5UZXyo2QyZ4ke_kOk7QhiNDbNebcMQadIhrf2X-iPk-eq8v_QIC8yd2Mq6FQLH8Q3fQWbVAr0=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNj8bJjQoM18Km04aatep6YP5yDyWn7fVLk3r1V=w296-h202-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/M9INDLktitTmbHjvGQWhOFbi_RKmlOVynrA5dVCbjE2MTt9yqKnGMTzu44FAkjl_ApuqERNp7U6zu-xFY3KVd4mh2DnqaXV8lrkYTXPpj1kfs8aX6viMVOWjHrWGc2i60ck93pz7WhDrJq1vsPnovFZMkAT3eA=w296-h202-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/mpKsSPyH8w3tgHcQJy3vgQGJfXjM55I25sQVOgqOxOIpVDdOJUtiLyx1zVNn23BXCSYmiPiGKZNmZmuY-aC32_LteoaabrL3iaw6V2YMxcC2VFJhDeRp5oHnnft2jhUpXxUgyGy8Fb5nSbYgyicp5zIh9MuBMAA=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOefznWTDqpA2WbJD_JzPEGA1leHvuRQbWSr33z=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNu8GwcrzuLtAOs5PmmZ7pFZSLEgJ3A1UgrtIcz=w296-h202-n-k-no-v1']"
,Residence Inn by Marriott West Orange,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CKEDEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MiZDaGdJcktLcl9MU0E0ZlBhQVJvTEwyY3ZNWFJyWW5vMGNuWVFBUTgNSAA&ap=MAE,,4.5,652.0,"['3-star hotel', 'Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Hot tub', 'Air conditioning', 'Pet-friendly', 'Fitness center']","['https://lh5.googleusercontent.com/p/AF1QipPR863lTNB1hMqbukVLx9_5FQu_BDLDI9ZXzyUg=w296-h202-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/GopqpuWt5lvm77WkVN2h3TwPPa892d0YgcKrAUNdmW8QugCM1MxYntDH-NcRxB-rUoQ3MPjzIJc9ANWD_zaRyQ2Ah-pdZA8nzwGw3zGrxcsU2FGGk5-r0dxtxDXkxDMuQrVWAxq4ZA28VzmUH8Hm_-QLeyF7GaY=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOVlNYmZRXhEmXqvcnGUQk0tIPugGmWsPAeZ5RT=w296-h202-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/y4F0XtsrL7A_6pPIV3Eix0PXbtdnTvyEHHpeYZYVj9m2ngEYEtDFvtjgbbDuDmfci90N68Z8mnpaU5UURmN241e0E5GTUCggws6yNQRCZ6lT_QHmvS7ndeZkdgtjyCpjA_HacYMrsQgbZz33udRCiCO3M5gxepY=w296-h202-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/VLZ67Qix-oBcd4bPkntw1iQ0cV8oOPxk0GFwtvQJQ1KI0hpqVqOICh-bbqtojcfXVmTjsTRCCymv2hlT15pSBlOMRW-lGRPllmEOvUrphHaLV4GF0x7yWvsRVDbO0VIycJMwIpQvMEtDHBZFZhNf5beotf-mgjQ=w296-h202-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/4KVrBkRQOHEJDyF1tbcevq23e2kdXtaQhwlH6bWRBuKQxR6CFtnL1-HsITib_dElHzTKzxH_Ulo9UfbYxTDhTAmbFcD5xUGbB86shkMxOjWnbO6FvhjWOFzoD8s919ZnKFb6URXEDxR6NL7pDCmlIakiKP8B3g=w296-h202-n-k-no-v1']"
,Courtyard by Marriott Newark Elizabeth,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CLMDEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MiNDaFlJdDdMRTU3eVY3cjBUR2dvdmJTOHdkM0pvYkRodUVBRTgNSAA&ap=MAE,$189,4.1,784.0,"['3-star hotel', 'Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Air conditioning', 'Fitness center', 'Restaurant', 'Airport shuttle', 'Golf']","['https://lh5.googleusercontent.com/p/AF1QipNQvy_T3gpFK1fcs5m6M-hdDZJWyx7p0zmR74k7=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/CHxUPHpaLrhAzPZYMfwZOYG2oh1FEc9-oRcbJMasXTBeNBoAUhqbBxdFhpTQONiE_WpuSE0FfQlVmVk2GyBsP3HcioOiXBMAwAcZtXHJ6XrTF1IBH7HwWDLXAKUBjnlNzT2Gj1aidg3DTYhlF3YkW57zAUL2_-Y=w296-h202-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/_L8dNuy-OLJTtnR3ROPsOiBo3Xtvqi6GGfHUathIljUw6sXTfvIJ5l5-ko4rJfvc-xJBhaQJMAcgBqDCGS7k-339HqUb0ZFZw3J3M0so7BaYOQvkMwGXxrSnkPKM2TapBYBg-4Npe9GYXDqTiBmL-y2uIuwaRg=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMe8DnDH0PHh5AQvNgWljZoq3MgncPo0dSZ8Ycv=w296-h202-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/qqKpCTEO6jASdbChl6tdpdK96xWhoGkVJeLUhJKXHDlvmAe6lFCQHka9brvLxUYrzPjrRog0RejJ6ZYlO12eFSLdhpOk41hDK4phMoiIhxnXrW2cUDxuPSlKHEfPIsHgoDR9GZvRgEPKgm8LGh34iXAkizk9Cw=w296-h202-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/yqubHwoPSPAm9sdfPZ8Lp2i1I7_evC_Z14edZBtchDm6c_C2jZWuCOw_bI0LdBM4biLfRfwAF1GBIAdHliijhZU2RjGrqbj6llzaBB6vZe_sAM64gd86EKL5dsFaWeWsSYObNB4pJimhVGvWTsVt5n8uofg-bw=w296-h202-n-k-no-v1']"
,Parkhurst Residences,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CMkDEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MidDaGtJbjhQNHdzYjhxTW9KR2cwdlp5OHhNV051T1hadGVIZHhFQUU4DUgA&ap=MAE,,3.2,12.0,"['3-star hotel', 'Free Wi-Fi', 'Parking', 'Kitchen in some rooms']","['https://lh5.googleusercontent.com/p/AF1QipN_49QiD6S63Q8piIhwR1aVAaFI5l8gFAheQ4Y=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNrJhkpt46S15y-ZECeqRKf6vZDmM1LL9687Tk=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOCPjxxzpBqP3J97pmVnKCk_FBA1FwyAAxmL5w=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNvR0gi6HDZdtkQCsDDUrPVIXw8UkskDmONGjs=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPJIlHDWrEmkS2Qayf1uu6upDLe3uB-trMa7Nw=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOp07ljncfHxE8qq5hX7-LbWDA1M7z2ZnHlGCw=w296-h202-n-k-no-v1']"
,Harmony Suites Secaucus Meadowlands,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CNsDEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEP0B&ictx=3&hl=en-US&qs=EgRDQkk9MihDaG9JNmVtRTFmMkFydUR3QVJvTkwyY3ZNVEZ3ZEhwdVpHaHJhaEFCOA1IAA&ap=MAE,,4.0,278.0,"['4-star hotel', 'Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Restaurant', 'Golf', 'Accessible']","['https://lh5.googleusercontent.com/p/AF1QipP0mgubSr30LnMyC0DFXA5t1mSe5GCVKCFu2_yF=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMDLc3mj-LjdXVEesp4eUh0Z3glua4CpJtsb2Vr=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNkJkxkYwSx2kykWPkJE1SbLv5tHmL_lPswJJv2=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNmzZi0n3Cqm2uv2YUHah23cUcloFnLr4VAjiTY=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPKxlZPC3hAZ2InbfaeXtQXIg5WKyZNT9i1_ztv=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipP3NTciOM5fK3R3zdeUBybcAFeyU-VVuNatUq7S=w296-h202-n-k-no-v1']"
From Travelocity.com,Extended Stay America - Elizabeth - Newark Airport,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CA0QyvcEahgKEwiQ2uXD2-j-AhUAAAAAHQAAAAAQwgI&ictx=3&hl=en-US&qs=Mr8BQ2dzSTlZUy00X3FrOUtmREFSQUJHbjVCU1VJMGFWUmthbVpMWlVnMlIzcGZObXA0VDNGTVIwZHNhME01VjJoYVMyY3RaR2RyYTA1eGNDMDFkekpFWkZRd1lUUlhNVXhLYzJrd1VWQmtUV1Y1UzBaSFVsazRkSEJpTkRkVFZHMU1ObUoxTFdWdGNIaFlUSEJZZVVSelUwUk5MVFpZVlRoVVZGVnBkMWRPVVhoSGFFUmtNVnBzYlhGSGRYSnNlbWM4DQ&ap=MAE,$126,3.3,871.0,"['2-star hotel', 'Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Pet-friendly', 'Restaurant', 'Kitchen in some rooms', 'Airport shuttle']","['https://lh5.googleusercontent.com/p/AF1QipMYEcRCPzTAAnzUt6nng1nOLE-QIsQige22_T1z=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipM-meUAqdWyblZ601YpktgAlLPgcaK586L17xSO=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNxLxtVoAlsRGQMmqmBFOQ5qOGz4R7GdFrToUex=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPTzZtuO6WEz2RRI89g5gER3evz9-LVZvaq3f77=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMmmpVB9C8Dq1A1-RVBfT-feuAxtU909M3cbhAm=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMhuZyRmKajOFV_DPcNvNCHFDxFq7WV6kZkWr4F=w592-h404-n-k-no-v1']"
From Expedia.com,Best Western Plus Newark Airport West,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CCMQyvcEahgKEwiQ2uXD2-j-AhUAAAAAHQAAAAAQwgI&ictx=3&hl=en-US&qs=MroBQ2dvSWs1MjV4Y2VJaGNKcUVBRWFlMEZKUWpScFZHWXpNVkJOTkUxd1JGOHlSamc1V1dGTlZFdDVXbHBYUkRWM1lVTnpSVGQ2YjFweFJGcHdNMHhhUldWQ1VHd3pWVGxxWldSV2VEUlpUWFp6UjJJelRGQkhjR3MxV2w5dVVtVjNSVXBJVkZoSllWaFJSVkZIZGsxbk9XSTNOalJyY1RGSE5WSlVXRGRtTVdsd1NHUlFZelZtZW5RdGN3OA0&ap=MAE,$171,3.8,1662.0,"['3-star hotel', 'Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness center', 'Restaurant', 'Airport shuttle', 'Golf']","['https://lh5.googleusercontent.com/p/AF1QipMo7J-KZ8LtoLUZFI9jJpZ3Ktyq0QA7AELgAvgm=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNh6EEvKys2ZLUMENgE-UNKphIolF-9LKEtyAkA=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNcVXyOcik2CHGCU1RcOeRkaqythadbl5wbXUzf=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPBLyyoFPEZDN7x2e9sXQ_b8cJZ_H2oXTfZkmNK=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipODSkRT98idj-mGVDl2rXjSToDE5UGqSYX2tVa9=w592-h404-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/9XlJfksjKoi-1Ghu3C9sv8uxlMTVpa9QBwOJ0Vv-aTXVml_DK8S9BV0R6TIvaKFWWsyOB9mlZiVbtDx1o4vJXzjWi-IpPUjfG0PuFkYroDLFSbKnJvaHgnScd41MFSFPzmUugv0DQVN2JDMipgfg-9ovcHE3FuI=w592-h404-n-k-no-v1']"
,Hampton Inn & Suites Newark-Harrison-Riverwalk,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CDkQyvcEahgKEwiQ2uXD2-j-AhUAAAAAHQAAAAAQwgI&ictx=3&hl=en-US&qs=MiZDaGdJd0s2SndlS24tNzdlQVJvTEwyY3ZNWFJrZUd4emNXMFFBUTgN&ap=MAE,$161,3.7,1696.0,"['3-star hotel', 'Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Pet-friendly', 'Fitness center', 'Kitchen in rooms']","['https://lh3.googleusercontent.com/proxy/P_NZ5iLZar3QwIrunO7t3LFouPimWpAPIrjhYETfW6DMS_gOiugOheR0O7VBjldTcJjF5isOZ57sDwGSQuwY4_-jcXRWsAdEQDrdvK1NGlbUmMEbEpbEr5VBv0g7qL58P8YBXV2Fn8KGc914aZb61ztWP6ZZsUg=w296-h202-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/VmvctDltmdhwT9B_Juh2qVGqGX3ZHtT2wR_9wCrBAN5q3pR545Id760wRRq5nqR0L0GquM0Z7bnDR7oAKl_636a-yyGJ0H611-DRSGY-kEya3OYeEt4EF_0FieaU93vs7UGHd2MsaGqcsY7K_h_l2QlHUXSGOg=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipONZKCtdQ9D731ZGPAJCk0BfzX7YVj5W8zPchrg=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMQTJKK9Bgl_xdi7-y1SKQXVvOCL3ykqHy1BoQk=w296-h202-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/U7KEsQLWG-zxAs32jnZowmkGXFeWSxBpIte-YPq8xFnJCBu3bL2DkJKq2eqTmXbu-YiFaQYxbg1J0izFC6Cz6xJ8iB0rQCyWaP7q8hnUTeK2n2MTSl8pAY27gZvUekuWF0iKKefPOTgV0JZcZgCkB8eaCF8zu7I=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOzAGxdykO7_0RXKMjK58buOdIfu_TF0rQLb3io=w296-h202-n-k-no-v1']"
,Courtyard by Marriott Newark Liberty International Airport,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CFcQyvcEahgKEwiQ2uXD2-j-AhUAAAAAHQAAAAAQwgI&ictx=3&hl=en-US&qs=MiRDaGNJNl9XT3RfYU8yc1M4QVJvS0wyMHZNSGR4YTJkNGRCQUI4DQ&ap=MAE,$149,4.0,890.0,"['3-star hotel', 'Breakfast ($)', 'Free Wi-Fi', 'Parking', 'Indoor pool', 'Hot tub', 'Air conditioning', 'Pet-friendly', 'Fitness center']","['https://lh4.googleusercontent.com/proxy/mkgR0WItQk_d-DG1SrAZMXaEu8hgs5U_RYX1-M2BuSuNi2EJWn6DsE_Gd3Xu7mMywXDGcj5dvI3MoiGQD1_wxlRIYN-sD0cgp6j7WJLbaAaX68Tq8Ez_W9BvWTiooeTbuLuOoYg5icPD9uUIqMGaMec-DjOsTA=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/FFlFl3VO-b3fSYYRIoCGh0_I5kap5HzGm-2o6NzfTpcpHcyOpuQbUTSzIcnHQqiM1Fr_8zOO7vbQmh8qp3QEAXy_5SCxoFiN38fu8wK7VJDseeVT--p5DN5OwMwiqN6l4JuqK-T11_3OzQdfbyPWeKLOghBPnA=w296-h202-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/JBejH5aMZs_x1PUSFwJVGh_aHgMFvbKXe105lggApVSPuAv4Ix2EnTV1YSVozOGqpVv4OslrezN52TdbP9KsMxm-G6iokbeMPRrg9t4CF-HohTWxOX7LBffaoBSsgBZOehjrlM7VFppFKKj4oFxXbk7gosWvKQ=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPfp85lcyLmAvBKfBwQmVLcWdwqrfv9h9ivtd0t=w296-h202-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/Kcxm0mPmDQOhNHHHhYY5fYCZgWKHLMlppI74gpg092K8GmsftDA2UjwZVZdHAEY9P3ydxuz-WGc8Tno5CEdzApdBacps9KR8KBuK9it6Nrx4j0Ghv5zGwgmrYn6Sp9m8r1TPi1S03AZw5B4HSlFG2fwDmM5j8g=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNXYn4AoQAoJTxx7dRoaXjxUPcRbl9XpwxmKsxX=w296-h202-n-k-no-v1']"
,Mojoy Homesuites At Runyon,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CHEQyvcEahgKEwiQ2uXD2-j-AhUAAAAAHQAAAAAQwgI&ictx=3&hl=en-US&qs=MidDaGtJci1UX3k5R0I0WUpGR2cwdlp5OHhNV1l3TkdNeGVIaHFFQUU4DQ&ap=MAE,$65,3.4,123.0,"['Free breakfast', 'Free Wi-Fi', 'Parking', 'Kid-friendly']","['https://lh5.googleusercontent.com/p/AF1QipO6sW4XtRrl07qclQjOsEP3yNrlKYxIHzt72Hio=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPf5CweXe2Y5l8JkSWoozIzgNni-gO1askCXA7i=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPDjoDjWZ7aEhGlLTtfn-yi_aOxVw3Z8gdJhD9v=w296-h202-n-k-no-v1', 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DouVWpxAOmmRVNtQke17rQ&cb_client=search.estubs.gps&w=296&h=202&yaw=183.49957&pitch=0&thumbfov=100', 'https://lh5.googleusercontent.com/p/AF1QipP0g9HHsZwwxw35pAnjI43kgVk5wNEZUsVgxi3Z=w296-h202-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipM6eHtYahW4oAqCC4X0idZQeLKuOOZ95K5SRnXP=w296-h202-n-k-no-v1']"
,Home2 Suites by Hilton Newark Airport,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CIcBEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEMIC&ictx=3&hl=en-US&qs=MihDaG9JalpiYm1QdjBtb0cxQVJvTkwyY3ZNVEZtWkROeGMyUXhjUkFCOA0&ap=MAE,$209,3.6,825.0,"['3-star hotel', 'Free breakfast', 'Free Wi-Fi', 'Parking ($)', 'Indoor pool', 'Air conditioning', 'Pet-friendly', 'Fitness center', 'Bar']",[]
,Ritzy Downtown Studio Apt FREE PARKING,https://www.google.com/travel/search?ts=CAESCgoCCAMKAggDEAAaMgoUEhIKCC9tLzBocHRtOgZOZXdhcmsSGhIUCgcI5w8QBRgTEgcI5w8QBRgeGAsyAggBKgcKBToDVVNE&ved=0CJQBEMr3BGoYChMIkNrlw9vo_gIVAAAAAB0AAAAAEMIC&ictx=3&hl=en-US&qs=MihDaG9RcjVlY3U5ZWoxNG04QVJvTkwyY3ZNVEZ6WkhkNWNtZHpkeEFDOA0&ap=MAE,$254,,,"['Apartment', 'Sleeps 3', '1 bedroom', '1 bathroom', '1 bed', 'Air conditioning', 'Balcony', 'Elevator', 'Heating']","['https://lh3.googleusercontent.com/proxy/_Co7IWE_iVZqbhtVkx94LbJwxj9Q5dBPk8nsYFsfFe4Ms9OqrUsQ1QZ47XUXPUN_vVy55rRZ5GEnGxBB_u82do7naCrtTFnmR0IAAfX6mphxbvcwwwsnpx-uBZ8G840rk-KbRjEUKYomgbuPjKPthX2yo8w3C4U=w592-h404-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/G8TFLkaN_cI8IHHQ4HqbsgzX-665725mvXVKSDdZpFXhJCWmxtpxC8wQf7LWrWe9ZHO6L_2cJsclqiwiTYKUkWLj3wErjHwWnYmQYvla_PNsIZwW3qMncXWTs9DUCIhI1so2mJHA8aXrfmDn-9y2EWd4xffaUg=w592-h404-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/5PA48OzzL39iG__4-tCdLHlJBIad13w8mK5AeM09Mltt8Gk-chDz8-fSfPjaik3iui3GxAgBIz39gU3owX6CFsUED3qV39H9nVoB2Eg4oqYle33ZR0wWXAMwAiCxbjzBa5ni7ccE6pLfd0o5mV4uUpPqFTdZtg=w592-h404-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/CtQJYzajPfeFqf9Xts5J7oPs6AozPRoK80vzGE7VUqfvYUlV4b1gcRUzIDdTnQYcBTydBCjCMFh8HmdhVI7veWshIIguQDnkwQlSa-yduViNyeuDScoWaObw-4MkOwW6OWsmazPo7mFeOBwuiqye08n8LtLJrQ=w592-h404-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/NegHnsknS3G7slaoayBTmHmKqhyrEyvRlYcFGP0-c4EymSnQig4LBh6pM_catrXMq_xBG8gENBj0koxEx39M5Lqnl6MFpr_4M7zT8viLA8qgSYJvH_nGvzxityGPOTFgoidpGGdzSStnhOh4wL4XGIgdnB1woLU=w592-h404-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/cmK03rKhliCxwCudWRhL-w8GqbOSGe0ZSucbX12QzuBDv792d4lmFa-XAlhkPNiMGktD_oV-ouUfd7VnLy7pKTwtgmD85s9JuOB-nAQ0gySFXQDeJge7Kh_gIX86OqGrnbpwhFFAWwmcp7AoxOHNV7LdQcvYY3A=w592-h404-n-k-no-v1']"
